Date,Future,PX_LAST,DAILY_RETURN,PX_VOLUME,DAYS_UNTIL_EXP,,,
12/22/15,M16,19.775,-0.028255528,2501,165,,,
12/21/15,M16,20.35,-0.036686391,1860,165,,,
12/18/15,M16,21.125,0.033007335,2081,165,,,
12/17/15,M16,20.45,0.04737516,2209,165,,,
12/16/15,K16,19.525,-0.016372796,5608,165,,,
12/15/15,K16,19.85,-0.046818727,3205,165,,,
12/14/15,K16,20.825,-0.034762457,6121,165,,,
12/11/15,K16,21.575,0.066749073,7297,165,,,
12/10/15,K16,20.225,0.013784461,3800,165,,,
12/9/15,K16,19.95,0.013977128,3487,165,,,
12/8/15,K16,19.675,0.026075619,2555,165,,,
12/7/15,K16,19.175,0.002614379,1858,165,,,
12/4/15,K16,19.125,-0.035308953,3743,165,,,
12/3/15,K16,19.825,0.028534371,3751,165,,,
12/2/15,K16,19.275,0.013140604,3261,165,,,
12/1/15,K16,19.025,-0.023106547,1662,165,,,
11/30/15,K16,19.475,-0.012674271,1689,165,,,
11/27/15,K16,19.725,0.003816794,668,165,,,
11/25/15,K16,19.65,-0.008827238,1739,165,,,
11/24/15,K16,19.825,0.017971759,2538,165,,,
11/23/15,K16,19.475,-0.017654477,1987,165,,,
11/20/15,K16,19.825,-0.00875,1697,165,,,
11/19/15,K16,20,0.030927835,2497,165,,,
11/18/15,J16,19.4,-0.02020202,3071,165,,,
11/17/15,J16,19.8,0.016688062,4516,165,,,
11/16/15,J16,19.475,-0.060313631,4501,165,,,
11/13/15,J16,20.725,0.03237858,3601,165,,,
11/12/15,J16,20.075,0.046936115,3423,165,,,
11/11/15,J16,19.175,0.011873351,1416,165,,,
11/10/15,J16,18.95,-0.011734029,2058,165,,,
11/9/15,J16,19.175,0.024032043,2550,165,,,
11/6/15,J16,18.725,-0.010568032,2018,165,,,
11/5/15,J16,18.925,-0.015604681,1749,165,,,
11/4/15,J16,19.225,0.013175231,1713,165,,,
11/3/15,J16,18.975,0.013351135,1951,165,,,
11/2/15,J16,18.725,-0.028534371,1623,165,,,
10/30/15,J16,19.275,0.013140604,1495,165,,,
10/29/15,J16,19.025,0.01062417,1223,165,,,
10/28/15,J16,18.825,-0.015686275,2415,165,,,
10/27/15,J16,19.125,-0.017971759,2009,165,,,
10/26/15,J16,19.475,0.016971279,1699,165,,,
10/23/15,J16,19.15,0.015915119,3244,165,,,
10/22/15,J16,18.85,-0.044359949,3532,165,,,
10/21/15,H16,19.725,0.031372549,4637,165,,,
10/20/15,H16,19.125,0.037991859,3366,165,,,
10/19/15,H16,18.425,-0.037859008,2393,165,,,
10/16/15,H16,19.15,0.00130719,3319,165,,,
10/15/15,H16,19.125,-0.053217822,4033,165,,,
10/14/15,H16,20.2,0.013801757,2884,165,,,
10/13/15,H16,19.925,0.047306176,3407,165,,,
10/12/15,H16,19.025,-0.042767296,3452,165,,,
10/9/15,H16,19.875,0.002522068,3001,165,,,
10/8/15,H16,19.825,-0.014906832,3887,165,,,
10/7/15,H16,20.125,-0.028950543,2638,165,,,
10/6/15,H16,20.725,0.017177914,2332,165,,,
10/5/15,H16,20.375,-0.037780401,2741,165,,,
10/2/15,H16,21.175,-0.02978236,2974,165,,,
10/1/15,H16,21.825,-0.01578354,2674,165,,,
9/30/15,H16,22.175,-0.013348165,2500,165,,,
9/29/15,H16,22.475,0.008978676,3255,165,,,
9/28/15,H16,22.275,0.026497696,4303,165,,,
9/25/15,H16,21.7,0.012835473,4248,165,,,
9/24/15,H16,21.425,0.022673031,3932,165,,,
9/23/15,H16,20.95,-0.015276146,2540,165,,,
9/22/15,H16,21.275,0.036540804,2957,165,,,
9/21/15,H16,20.525,-0.035252644,2377,165,,,
9/18/15,H16,21.275,0.036540804,5512,165,,,
9/17/15,H16,20.525,0.030112923,6474,165,,,
9/16/15,G16,19.925,-0.059031877,9681,165,,,
9/15/15,G16,21.175,-0.062015504,6417,165,,,
9/14/15,G16,22.575,-0.004410143,4051,165,,,
9/11/15,G16,22.675,-0.004390779,2028,165,,,
9/10/15,G16,22.775,-0.015135135,2016,165,,,
9/9/15,G16,23.125,0.010928962,2997,165,,,
9/8/15,G16,22.875,-0.041884817,1885,165,,,
9/4/15,G16,23.875,0.029094828,4840,165,,,
9/3/15,G16,23.2,0.007600434,6106,165,,,
9/2/15,G16,23.025,-0.039624609,7269,165,,,
9/1/15,G16,23.975,0.075112108,6991,165,,,
8/31/15,G16,22.3,0.050647821,3615,165,,,
8/28/15,G16,21.225,0.039167687,5843,165,,,
8/27/15,G16,20.425,0.012391574,6492,165,,,
8/26/15,G16,20.175,-0.030048077,4569,165,,,
8/25/15,G16,20.8,0.010935601,8917,165,,,
8/24/15,G16,20.575,0.081471748,11419,165,,,
8/21/15,G16,19.025,0.029769959,10266,165,,,
8/20/15,G16,18.475,0.051209104,3482,165,,,
8/19/15,F16,17.575,0.011510791,5717,165,,,
8/18/15,F16,17.375,0.008708273,3112,165,,,
8/17/15,F16,17.225,0.001453488,3816,165,,,
8/14/15,F16,17.2,-0.007215007,4123,165,,,
8/13/15,F16,17.325,-0.002877698,3897,165,,,
8/12/15,F16,17.375,-0.005722461,7895,165,,,
8/11/15,F16,17.475,0.017467249,3858,165,,,
8/10/15,F16,17.175,-0.005788712,2735,165,,,
8/7/15,F16,17.275,-0.008608321,3317,165,,,
8/6/15,F16,17.425,0.005772006,5506,165,,,
8/5/15,F16,17.325,-0.002877698,2579,165,,,
8/4/15,F16,17.375,0.005788712,3146,165,,,
8/3/15,F16,17.275,-0.011444921,3517,165,,,
7/31/15,F16,17.475,-0.002853067,2249,165,,,
7/30/15,F16,17.525,0,3029,165,,,
7/29/15,F16,17.525,0,3507,165,,,
7/28/15,F16,17.525,-0.01958042,3349,165,,,
7/27/15,F16,17.875,0.011315417,3288,165,,,
7/24/15,F16,17.675,0.008559201,4264,165,,,
7/23/15,F16,17.525,0.040059347,3730,165,,,
7/22/15,Z15,16.85,0.004470939,6244,165,,,
7/21/15,Z15,16.775,0.005997001,4729,165,,,
7/20/15,Z15,16.675,-0.008915305,3211,165,,,
7/17/15,Z15,16.825,0,2985,165,,,
7/16/15,Z15,16.825,-0.020378457,3564,165,,,
7/15/15,Z15,17.175,-0.005788712,4435,165,,,
7/14/15,Z15,17.275,0.005822416,2847,165,,,
7/13/15,Z15,17.175,-0.052413793,6583,165,,,
7/10/15,Z15,18.125,-0.034620506,5473,165,,,
7/9/15,Z15,18.775,0.018995929,4676,165,,,
7/8/15,Z15,18.425,0.039492243,5618,165,,,
7/7/15,Z15,17.725,-0.022068966,9812,165,,,
7/6/15,Z15,18.125,0.016830295,6530,165,,,
7/2/15,Z15,17.825,0.025899281,7187,165,,,
7/1/15,Z15,17.375,-0.044016506,5411,165,,,
6/30/15,Z15,18.175,-0.002743484,9562,165,,,
6/29/15,Z15,18.225,0.048920863,6225,165,,,
6/26/15,Z15,17.375,-0.007142857,2960,165,,,
6/25/15,Z15,17.5,-0.001426534,4425,165,,,
6/24/15,Z15,17.525,0.005738881,5087,165,,,
6/23/15,Z15,17.425,-0.008534851,2683,165,,,
6/22/15,Z15,17.575,-0.022253129,3228,165,,,
6/19/15,Z15,17.975,0.008415147,5069,165,,,
6/18/15,Z15,17.825,-0.005578801,6546,165,,,
6/17/15,X15,17.925,0,6092,165,,,
6/16/15,X15,17.925,-0.008298755,6681,165,,,
6/15/15,X15,18.075,0.016877637,5364,165,,,
6/12/15,X15,17.775,0.005657709,6091,165,,,
6/11/15,X15,17.675,-0.005625879,3897,165,,,
6/10/15,X15,17.775,-0.024691358,2259,165,,,
6/9/15,X15,18.225,-0.002735978,1943,165,,,
6/8/15,X15,18.275,0.008275862,1803,165,,,
6/5/15,X15,18.125,0.002766252,3257,165,,,
6/4/15,X15,18.075,0.011188811,3100,165,,,
6/3/15,X15,17.875,-0.008321775,2444,165,,,
6/2/15,X15,18.025,0.014064698,2853,165,,,
6/1/15,X15,17.775,-0.005594406,2582,165,,,
5/29/15,X15,17.875,0.002805049,2443,165,,,
5/28/15,X15,17.825,0,1417,165,,,
5/27/15,X15,17.825,-0.005578801,1635,165,,,
5/26/15,X15,17.925,0.002797203,3763,165,,,
5/22/15,X15,17.875,0.011315417,1412,165,,,
5/21/15,X15,17.675,0.002836879,3125,165,,,
5/20/15,V15,17.625,0.00284495,4352,165,,,
5/19/15,V15,17.575,-0.005657709,3975,165,,,
5/18/15,V15,17.675,-0.022130014,4432,165,,,
5/15/15,V15,18.075,-0.005502063,4286,165,,,
5/14/15,V15,18.175,-0.002743484,2703,165,,,
5/13/15,V15,18.225,-0.010854817,1764,165,,,
5/12/15,V15,18.425,-0.005398111,3650,165,,,
5/11/15,V15,18.525,0.015068493,2274,165,,,
5/8/15,V15,18.25,-0.014844804,4550,165,,,
5/7/15,V15,18.525,-0.005369128,2096,165,,,
5/6/15,V15,18.625,0.005398111,3272,165,,,
5/5/15,V15,18.525,0.010914052,2915,165,,,
5/4/15,V15,18.325,0,1985,165,,,
5/1/15,V15,18.325,-0.018741633,2004,165,,,
4/30/15,V15,18.675,0.002684564,3286,165,,,
4/29/15,V15,18.625,0.019151847,2368,165,,,
4/28/15,V15,18.275,-0.018791946,4138,165,,,
4/27/15,V15,18.625,0.00811908,1806,165,,,
4/24/15,V15,18.475,0,1517,165,,,
4/23/15,V15,18.475,-0.00538358,1830,165,,,
4/22/15,V15,18.575,-0.005354752,1550,165,,,
4/21/15,V15,18.675,0,1838,165,,,
4/20/15,V15,18.675,-0.010596026,2981,165,,,
4/17/15,V15,18.875,0.013422819,4770,165,,,
4/16/15,V15,18.625,0.019151847,3187,165,,,
4/15/15,U15,18.275,-0.006793478,3779,165,,,
4/14/15,U15,18.4,0.001360544,4362,165,,,
4/13/15,U15,18.375,0.01659751,4606,165,,,
4/10/15,U15,18.075,-0.0269179,5120,165,,,
4/9/15,U15,18.575,-0.013280212,3706,165,,,
4/8/15,U15,18.825,0,3327,165,,,
4/7/15,U15,18.825,-0.005284016,3652,165,,,
4/6/15,U15,18.925,-0.015604681,2648,165,,,
4/3/15,U15,19.225,0,100,165,,,
4/2/15,U15,19.225,-0.002594034,2659,165,,,
4/1/15,U15,19.275,0.005215124,2333,165,,,
3/31/15,U15,19.175,0.010540184,2297,165,,,
3/30/15,U15,18.975,-0.007843137,3890,165,,,
3/27/15,U15,19.125,0.002621232,2902,165,,,
3/26/15,U15,19.075,-0.005215124,3019,165,,,
3/25/15,U15,19.175,0.01589404,2292,165,,,
3/24/15,U15,18.875,0,2045,165,,,
3/23/15,U15,18.875,-0.002642008,1583,165,,,
3/20/15,U15,18.925,0,3636,165,,,
3/19/15,U15,18.925,0.027137042,3255,165,,,
3/18/15,Q15,18.425,-0.013386881,8578,165,,,
3/17/15,Q15,18.675,-0.002670227,4176,165,,,
3/16/15,Q15,18.725,-0.013175231,2356,165,,,
3/13/15,Q15,18.975,0.013351135,4006,165,,,
3/12/15,Q15,18.725,-0.031047865,1944,165,,,
3/11/15,Q15,19.325,0.01310616,3314,165,,,
3/10/15,Q15,19.075,0.0269179,4682,165,,,
3/9/15,Q15,18.575,0,3143,165,,,
3/6/15,Q15,18.575,0.013642565,4685,165,,,
3/5/15,Q15,18.325,-0.00811908,1683,165,,,
3/4/15,Q15,18.475,-0.002699055,2984,165,,,
3/3/15,Q15,18.525,0.008163265,2698,165,,,
3/2/15,Q15,18.375,-0.018691589,3120,165,,,
2/27/15,Q15,18.725,-0.005312085,2653,165,,,
2/26/15,Q15,18.825,-0.010512484,1745,165,,,
2/25/15,Q15,19.025,0.00794702,3706,165,,,
2/24/15,Q15,18.875,-0.028314028,3925,165,,,
2/23/15,Q15,19.425,0.002580645,1738,165,,,
2/20/15,Q15,19.375,-0.02022756,4017,165,,,
2/19/15,Q15,19.775,0.010217114,2456,165,,,
2/18/15,N15,19.575,-0.002547771,4252,165,,,
2/17/15,N15,19.625,0.008997429,3779,165,,,
2/13/15,N15,19.45,-0.012690355,5486,165,,,
2/12/15,N15,19.7,-0.01867995,5094,165,,,
2/11/15,N15,20.075,-0.002484472,2835,165,,,
2/10/15,N15,20.125,-0.021871203,3657,165,,,
2/9/15,N15,20.575,0.017305315,3439,165,,,
2/6/15,N15,20.225,0.00747198,5086,165,,,
2/5/15,N15,20.075,-0.01953602,3100,165,,,
2/4/15,N15,20.475,0.02247191,2351,165,,,
2/3/15,N15,20.025,-0.009888752,3137,165,,,
2/2/15,N15,20.225,-0.020581114,3173,165,,,
1/30/15,N15,20.65,0.038993711,4211,165,,,
1/29/15,N15,19.875,-0.045618247,3526,165,,,
1/28/15,N15,20.825,0.072072072,3688,165,,,
1/27/15,N15,19.425,0.01303781,5439,165,,,
1/26/15,N15,19.175,-0.022929936,3499,165,,,
1/23/15,N15,19.625,0.015523933,3379,165,,,
1/22/15,N15,19.325,-0.012771392,3921,165,,,
1/21/15,M15,19.575,-0.034525277,6908,165,,,
1/20/15,M15,20.275,0.002472188,5668,165,,,
1/16/15,M15,20.225,-0.007361963,6406,165,,,
1/15/15,M15,20.375,0.022584693,3808,165,,,
1/14/15,M15,19.925,0,5426,165,,,
1/13/15,M15,19.925,0.008860759,3865,165,,,
1/12/15,M15,19.75,0.016731017,3540,165,,,
1/9/15,M15,19.425,0.034620506,3790,165,,,
1/8/15,M15,18.775,-0.038412292,4267,165,,,
1/7/15,M15,19.525,-0.029813665,3785,165,,,
1/6/15,M15,20.125,0.010037641,6836,165,,,
1/5/15,M15,19.925,0.031047865,7042,165,,,
1/2/15,M15,19.325,0.010457516,6602,165,,,
12/31/14,M15,19.125,0.035182679,2450,165,,,
12/30/14,M15,18.475,0.008185539,2161,165,,,
12/29/14,M15,18.325,0.002735978,1484,165,,,
12/26/14,M15,18.275,-0.012162162,1777,165,,,
12/24/14,M15,18.5,0.006802721,2099,165,,,
12/23/14,M15,18.375,0.004098361,2369,165,,,
12/22/14,M15,18.3,-0.005434783,3646,165,,,
12/19/14,M15,18.4,-0.013404826,5633,165,,,
12/18/14,M15,18.65,-0.018421053,4751,165,,,
12/17/14,K15,19,-0.068627451,11363,165,,,
12/16/14,K15,20.4,0.025125628,9647,165,,,
12/15/14,K15,19.9,-0.005,11295,165,,,
12/12/14,K15,20,0.007556675,9333,165,,,
12/11/14,K15,19.85,0.044736842,7771,165,,,
12/10/14,K15,19,0.046831956,4872,165,,,
12/9/14,K15,18.15,-0.002747253,5152,165,,,
12/8/14,K15,18.2,0.025352113,3085,165,,,
12/5/14,K15,17.75,0,2190,165,,,
12/4/14,K15,17.75,-0.008379888,1826,165,,,
12/3/14,K15,17.9,0.00280112,2862,165,,,
12/2/14,K15,17.85,-0.037735849,5952,165,,,
12/1/14,K15,18.55,0.024861878,4080,165,,,
11/28/14,K15,18.1,0.002770083,2080,165,,,
11/26/14,K15,18.05,-0.005509642,3096,165,,,
11/25/14,K15,18.15,0.005540166,3491,165,,,
11/24/14,K15,18.05,0,3534,165,,,
11/21/14,K15,18.05,0,4801,165,,,
11/20/14,K15,18.05,0.014044944,2942,165,,,
11/19/14,J15,17.8,0.011363636,2919,165,,,
11/18/14,J15,17.6,0.002849003,5692,165,,,
11/17/14,J15,17.55,0,3178,165,,,
11/14/14,J15,17.55,-0.016806723,3339,165,,,
11/13/14,J15,17.85,0.02,6930,165,,,
11/12/14,J15,17.5,0.011560694,2221,165,,,
11/11/14,J15,17.3,-0.005747126,1837,165,,,
11/10/14,J15,17.4,-0.02247191,2897,165,,,
11/7/14,J15,17.8,0,2890,165,,,
11/6/14,J15,17.8,-0.016574586,4909,165,,,
11/5/14,J15,18.1,-0.010928962,2127,165,,,
11/4/14,J15,18.3,0.002739726,4312,165,,,
11/3/14,J15,18.25,0.005509642,3598,165,,,
10/31/14,J15,18.15,-0.002747253,3375,165,,,
10/30/14,J15,18.2,0.005524862,3188,165,,,
10/29/14,J15,18.1,0.014005602,4085,165,,,
10/28/14,J15,17.85,-0.035135135,4409,165,,,
10/27/14,J15,18.5,-0.010695187,4634,165,,,
10/24/14,J15,18.7,-0.010582011,3488,165,,,
10/23/14,J15,18.9,-0.023255814,4095,165,,,
10/22/14,J15,19.35,0.043126685,5829,165,,,
10/21/14,H15,18.55,-0.038860104,11124,165,,,
10/20/14,H15,19.3,-0.020304569,8913,165,,,
10/17/14,H15,19.7,-0.036674817,6149,165,,,
10/16/14,H15,20.45,-0.0215311,7911,165,,,
10/15/14,H15,20.9,0.060913706,14705,165,,,
10/14/14,H15,19.7,-0.034313725,14936,165,,,
10/13/14,H15,20.4,0.048843188,13401,165,,,
10/10/14,H15,19.45,0.057065217,12053,165,,,
10/9/14,H15,18.4,0.042492918,9528,165,,,
10/8/14,H15,17.65,-0.053619303,7492,165,,,
10/7/14,H15,18.65,0.036111111,9358,165,,,
10/6/14,H15,18,0.016949153,3863,165,,,
10/3/14,H15,17.7,-0.043243243,7796,165,,,
10/2/14,H15,18.5,-0.008042895,5841,165,,,
10/1/14,H15,18.65,0.021917808,5986,165,,,
9/30/14,H15,18.25,0.005509642,2266,165,,,
9/29/14,H15,18.15,0.025423729,4817,165,,,
9/26/14,H15,17.7,-0.002816901,5824,165,,,
9/25/14,H15,17.75,0.017191977,6282,165,,,
9/24/14,H15,17.45,-0.011331445,4370,165,,,
9/23/14,H15,17.65,0.020231214,4299,165,,,
9/22/14,H15,17.3,0.011695906,5072,165,,,
9/19/14,H15,17.1,0.005882353,4550,165,,,
9/18/14,H15,17,-0.005847953,4150,165,,,
9/17/14,G15,17.1,0.023952096,4742,165,,,
9/16/14,G15,16.7,-0.020527859,6797,165,,,
9/15/14,G15,17.05,0.014880952,4492,165,,,
9/12/14,G15,16.8,0.009009009,3957,165,,,
9/11/14,G15,16.65,0,3840,165,,,
9/10/14,G15,16.65,0,4664,165,,,
9/9/14,G15,16.65,0.009090909,3698,165,,,
9/8/14,G15,16.5,0,2605,165,,,
9/5/14,G15,16.5,-0.014925373,3916,165,,,
9/4/14,G15,16.75,-0.005934718,3230,165,,,
9/3/14,G15,16.85,-0.00295858,2981,165,,,
9/2/14,G15,16.9,0.005952381,2066,165,,,
8/29/14,G15,16.8,0,2521,165,,,
8/28/14,G15,16.8,-0.002967359,4686,165,,,
8/27/14,G15,16.85,0.008982036,3171,165,,,
8/26/14,G15,16.7,0.012121212,4087,165,,,
8/25/14,G15,16.5,-0.003021148,2208,165,,,
8/22/14,G15,16.55,0.003030303,3568,165,,,
8/21/14,G15,16.5,0.003039514,2643,165,,,
8/20/14,G15,16.45,0.034591195,3611,165,,,
8/19/14,F15,15.9,-0.00625,12479,165,,,
8/18/14,F15,16,-0.021406728,8820,165,,,
8/15/14,F15,16.35,0,10390,165,,,
8/14/14,F15,16.35,-0.020958084,5501,165,,,
8/13/14,F15,16.7,-0.026239067,3618,165,,,
8/12/14,F15,17.15,-0.002906977,4573,165,,,
8/11/14,F15,17.2,-0.028248588,9563,165,,,
8/8/14,F15,17.7,-0.016666667,7176,165,,,
8/7/14,F15,18,0.019830028,7780,165,,,
8/6/14,F15,17.65,0.011461318,10639,165,,,
8/5/14,F15,17.45,0.029498525,11618,165,,,
8/4/14,F15,16.95,-0.020231214,5690,165,,,
8/1/14,F15,17.3,0.026706231,12061,165,,,
7/31/14,F15,16.85,0.040123457,8989,165,,,
7/30/14,F15,16.2,0.003095975,7301,165,,,
7/29/14,F15,16.15,-0.00308642,4786,165,,,
7/28/14,F15,16.2,-0.006134969,3693,165,,,
7/25/14,F15,16.3,0.00617284,7457,165,,,
7/24/14,F15,16.2,0.003095975,3166,165,,,
7/23/14,F15,16.15,0.009375,2584,165,,,
7/22/14,F15,16,-0.00621118,4405,165,,,
7/21/14,F15,16.1,0.009404389,7586,165,,,
7/18/14,F15,15.95,-0.015432099,7399,165,,,
7/17/14,F15,16.2,0.009345794,14981,165,,,
7/16/14,F15,16.05,0.052459016,4734,165,,,
7/15/14,Z14,15.25,0.003289474,10262,165,,,
7/14/14,Z14,15.2,-0.022508039,4475,165,,,
7/11/14,Z14,15.55,-0.006389776,3316,165,,,
7/10/14,Z14,15.65,0.006430868,7838,165,,,
7/9/14,Z14,15.55,-0.00955414,6774,165,,,
7/8/14,Z14,15.7,0,7552,165,,,
7/7/14,Z14,15.7,0.01618123,2896,165,,,
7/3/14,Z14,15.45,-0.009615385,3692,165,,,
7/2/14,Z14,15.6,-0.012658228,4701,165,,,
7/1/14,Z14,15.8,-0.0125,5824,165,,,
6/30/14,Z14,16,-0.012345679,4167,165,,,
6/27/14,Z14,16.2,0.003095975,3558,165,,,
6/26/14,Z14,16.15,-0.009202454,4958,165,,,
6/25/14,Z14,16.3,-0.012121212,4759,165,,,
6/24/14,Z14,16.5,0.006097561,4545,165,,,
6/23/14,Z14,16.4,-0.009063444,5053,165,,,
6/20/14,Z14,16.55,0.006079027,3484,165,,,
6/19/14,Z14,16.45,0.006116208,7268,165,,,
6/18/14,Z14,16.35,-0.006079027,5748,165,,,
6/17/14,X14,16.45,-0.006042296,8925,165,,,
6/16/14,X14,16.55,-0.006006006,6121,165,,,
6/13/14,X14,16.65,-0.011869436,5028,165,,,
6/12/14,X14,16.85,0.021212121,9108,165,,,
6/11/14,X14,16.5,0.009174312,4955,165,,,
6/10/14,X14,16.35,-0.00304878,7187,165,,,
6/9/14,X14,16.4,0.009230769,5218,165,,,
6/6/14,X14,16.25,-0.032738095,10520,165,,,
6/5/14,X14,16.8,-0.01754386,7153,165,,,
6/4/14,X14,17.1,-0.008695652,4291,165,,,
6/3/14,X14,17.25,-0.002890173,3561,165,,,
6/2/14,X14,17.3,0.002898551,4670,165,,,
5/30/14,X14,17.25,0.00877193,2384,165,,,
5/29/14,X14,17.1,0,1932,165,,,
5/28/14,X14,17.1,0.005882353,3102,165,,,
5/27/14,X14,17,-0.008746356,6227,165,,,
5/23/14,X14,17.15,0,9081,165,,,
5/22/14,X14,17.15,0.008823529,5677,165,,,
5/21/14,X14,17,0.011904762,4856,165,,,
5/20/14,V14,16.8,0.002985075,8237,165,,,
5/19/14,V14,16.75,-0.01179941,4447,165,,,
5/16/14,V14,16.95,-0.00877193,5440,165,,,
5/15/14,V14,17.1,0,6490,165,,,
5/14/14,V14,17.1,0.005882353,3860,165,,,
5/13/14,V14,17,0,2940,165,,,
5/12/14,V14,17,-0.008746356,3673,165,,,
5/9/14,V14,17.15,-0.014367816,2916,165,,,
5/8/14,V14,17.4,0,4485,165,,,
5/7/14,V14,17.4,-0.014164306,2997,165,,,
5/6/14,V14,17.65,0.008571429,3036,165,,,
5/5/14,V14,17.5,-0.008498584,2894,165,,,
5/2/14,V14,17.65,0.008571429,4414,165,,,
5/1/14,V14,17.5,-0.002849003,3253,165,,,
4/30/14,V14,17.55,0,3854,165,,,
4/29/14,V14,17.55,-0.005665722,2070,165,,,
4/28/14,V14,17.65,-0.011204482,3804,165,,,
4/25/14,V14,17.85,0.002808989,3818,165,,,
4/24/14,V14,17.8,-0.005586592,4136,165,,,
4/23/14,V14,17.9,0.005617978,4541,165,,,
4/22/14,V14,17.8,0,4967,165,,,
4/21/14,V14,17.8,0,2308,165,,,
4/17/14,V14,17.8,0,3826,165,,,
4/16/14,V14,17.8,0.002816901,5020,165,,,
4/15/14,U14,17.75,-0.005602241,10345,165,,,
4/14/14,U14,17.85,0,8192,165,,,
4/11/14,U14,17.85,0.011331445,8344,165,,,
4/10/14,U14,17.65,0.017291066,6150,165,,,
4/9/14,U14,17.35,-0.008571429,5324,165,,,
4/8/14,U14,17.5,-0.011299435,5647,165,,,
4/7/14,U14,17.7,0.011428571,7659,165,,,
4/4/14,U14,17.5,0.005747126,6064,165,,,
4/3/14,U14,17.4,-0.008547009,1594,165,,,
4/2/14,U14,17.55,0.002857143,3912,165,,,
4/1/14,U14,17.5,-0.014084507,3928,165,,,
3/31/14,U14,17.75,-0.016620499,3258,165,,,
3/28/14,U14,18.05,-0.002762431,2471,165,,,
3/27/14,U14,18.1,-0.005494505,4001,165,,,
3/26/14,U14,18.2,0.008310249,3364,165,,,
3/25/14,U14,18.05,0.002777778,4687,165,,,
3/24/14,U14,18,0,3343,165,,,
3/21/14,U14,18,0.005586592,6353,165,,,
3/20/14,U14,17.9,-0.005555556,3914,165,,,
3/19/14,U14,18,0,4359,165,,,
3/18/14,U14,18,0.011235955,4055,165,,,
3/17/14,Q14,17.8,-0.029972752,5556,165,,,
3/14/14,Q14,18.35,0.008241758,9030,165,,,
3/13/14,Q14,18.2,0.011111111,6642,165,,,
3/12/14,Q14,18,0,3872,165,,,
3/11/14,Q14,18,0.008403361,4310,165,,,
3/10/14,Q14,17.85,0,4043,165,,,
3/7/14,Q14,17.85,0.005633803,4272,165,,,
3/6/14,Q14,17.75,-0.005602241,3284,165,,,
3/5/14,Q14,17.85,0,3654,165,,,
3/4/14,Q14,17.85,-0.024590164,4884,165,,,
3/3/14,Q14,18.3,0.022346369,6395,165,,,
2/28/14,Q14,17.9,0.005617978,8011,165,,,
2/27/14,Q14,17.8,0.005649718,3884,165,,,
2/26/14,Q14,17.7,0.014326648,5715,165,,,
2/25/14,Q14,17.45,-0.002857143,2902,165,,,
2/24/14,Q14,17.5,0.00286533,2053,165,,,
2/21/14,Q14,17.45,0.002873563,3908,165,,,
2/20/14,Q14,17.4,-0.011363636,4001,165,,,
2/19/14,Q14,17.6,0.041420118,5424,165,,,
2/18/14,N14,16.9,-0.01744186,7472,165,,,
2/14/14,N14,17.2,-0.002898551,5840,165,,,
2/13/14,N14,17.25,-0.00862069,6481,165,,,
2/12/14,N14,17.4,0,4610,165,,,
2/11/14,N14,17.4,-0.02247191,5242,165,,,
2/10/14,N14,17.8,-0.00280112,6228,165,,,
2/7/14,N14,17.85,-0.037735849,8793,165,,,
2/6/14,N14,18.55,-0.051150895,9474,165,,,
2/5/14,N14,19.55,0.023560209,11330,165,,,
2/4/14,N14,19.1,0.007915567,8765,165,,,
2/3/14,N14,18.95,0.041208791,13053,165,,,
1/31/14,N14,18.2,0.005524862,10136,165,,,
1/30/14,N14,18.1,0.011173184,8713,165,,,
1/29/14,N14,17.9,0.014164306,11086,165,,,
1/28/14,N14,17.65,-0.024861878,7963,165,,,
1/27/14,N14,18.1,-0.005494505,11441,165,,,
1/24/14,N14,18.2,0.045977011,14633,165,,,
1/23/14,N14,17.4,0.008695652,5766,165,,,
1/22/14,N14,17.25,0.00877193,4120,165,,,
1/21/14,M14,17.1,-0.008695652,8352,165,,,
1/17/14,M14,17.25,0.00877193,3705,165,,,
1/16/14,M14,17.1,0,3837,165,,,
1/15/14,M14,17.1,0.008849558,4853,165,,,
1/14/14,M14,16.95,-0.00877193,4251,165,,,
1/13/14,M14,17.1,0.017857143,6835,165,,,
1/10/14,M14,16.8,-0.008849558,3669,165,,,
1/9/14,M14,16.95,0.008928571,3931,165,,,
1/8/14,M14,16.8,-0.00591716,4147,165,,,
1/7/14,M14,16.9,-0.014577259,3430,165,,,
1/6/14,M14,17.15,-0.011527378,3788,165,,,
1/3/14,M14,17.35,-0.005730659,2351,165,,,
1/2/14,M14,17.45,0.011594203,3767,165,,,
12/31/13,M14,17.25,-0.00862069,3637,165,,,
12/30/13,M14,17.4,0.008695652,2254,165,,,
12/27/13,M14,17.25,0.002906977,2434,165,,,
12/26/13,M14,17.2,0,3104,165,,,
12/24/13,M14,17.2,-0.025495751,1981,165,,,
12/23/13,M14,17.65,-0.01396648,1915,165,,,
12/20/13,M14,17.9,-0.005555556,3231,165,,,
12/19/13,M14,18,0.008403361,3176,165,,,
12/18/13,M14,17.85,-0.008333333,7121,165,,,
12/17/13,K14,18,-0.008264463,6768,165,,,
12/16/13,K14,18.15,0.005540166,3706,165,,,
12/13/13,K14,18.05,0,3878,165,,,
12/12/13,K14,18.05,0,6168,165,,,
12/11/13,K14,18.05,0.025568182,5894,165,,,
