Date,ES1 Index (1.) 6M 100% Imp Vol,ES1 Index (2.) Hist Vol (180)
03/24/08,23.774,21.66926589
03/20/08,24.8212,21.19866963
03/19/08,24.9662,21.19286352
03/18/08,23.0507,20.98293247
03/17/08,26.6892,20.39635388
03/14/08,27.4068,20.3660964
03/13/08,24.757,20.27590555
03/12/08,24.4812,20.35063776
03/11/08,23.7614,20.34668613
03/10/08,26.4614,19.82161782
03/07/08,24.8705,19.79427707
03/06/08,21.2291,19.76731689
03/05/08,23.246,19.68687522
03/04/08,24.4257,19.67036486
03/03/08,24.2614,19.69069534
02/29/08,24.8558,19.71074594
02/28/08,22.8034,19.49646809
02/27/08,21.8558,19.54679919
02/26/08,21.5636,19.59300387
02/25/08,22.1485,19.56664788
02/22/08,22.8474,19.57398508
02/21/08,22.5344,19.67083074
02/20/08,23.0028,19.68790364
02/19/08,22.0565,19.68856211
02/15/08,22.9447,19.68357104
02/14/08,23.9659,19.69235258
02/13/08,22.8974,19.66418612
02/12/08,24.218,19.64428048
02/11/08,25.8021,19.6188735
02/08/08,25.2486,19.60969716
02/07/08,24.6632,19.61953618
02/06/08,23.7822,19.59342502
02/05/08,24.6806,19.56247123
02/04/08,22.7381,19.31953216
02/01/08,22.2608,19.28905043
01/31/08,23.2187,19.22462288
01/30/08,23.921,19.06085812
01/29/08,23.6828,19.03709615
01/28/08,22.7884,19.02388276
01/25/08,24.7586,18.95988337
01/24/08,22.5956,18.93490771
01/23/08,23.9788,18.90915636
01/22/08,25.3714,18.66486414
01/18/08,24.6549,18.61446789
01/17/08,24.8975,18.58236156
01/16/08,23.2994,18.32376537
01/15/08,23.2656,18.31086527
01/14/08,22.3507,18.10945897
01/11/08,23.4172,18.10631854
01/10/08,22.9538,18.07340229
01/09/08,23.4061,18.05450253
01/08/08,23.886,18.03793752
01/07/08,22.8514,17.91952065
01/04/08,23.1932,17.92275097
01/03/08,21.9891,17.70528996
01/02/08,22.8278,17.70526577
12/31/07,22.3371,17.63863005
